contrast	strain	module	orthogroup_id	gene_label	direction	logFC	pvalue	FDR	n_DEG_strains_raw	strict_function_evidence	source_table	ko_terms	pathway_ids	pathway_names	representative_product	representative_Preferred_name	member_gene_symbols	member_products	n_DEG_strains	sharing	sharing_label
D55_vs_D0	Aequorivita	Translation / ribosome	OG0000766	rpmD	Up	1.07223553737593	0.0031740779305992	0.0087183188574101	4	strict translation/ribosome: ribosomal structural protein or core translation factor	DEG_OG_edgeR.tsv strict full-module filter	K02907	map03010	Ribosome	MULTISPECIES: 50S ribosomal protein L30	rpmD	rpmD	50S ribosomal protein L30;MULTISPECIES: 50S ribosomal protein L30	1	single	OG in 1 strain
D55_vs_D0	Halomonas	Translation / ribosome	OG0000767	rpsE	Up	1.20684221677869	9.61040510590489e-06	3.73713200869991e-05	4	strict translation/ribosome: ribosomal structural protein or core translation factor	DEG_OG_edgeR.tsv strict full-module filter	K02988	map03010	Ribosome	small subunit ribosomal protein S5	rpsE	rpsE	MULTISPECIES: 30S ribosomal protein S5;30S ribosomal protein S5;small subunit ribosomal protein S5	1	single	OG in 1 strain
D55_vs_D0	Aequorivita	Translation / ribosome	OG0000768	rplR	Up	1.14802683665642	0.0001148333519498	0.0005621025554589	4	strict translation/ribosome: ribosomal structural protein or core translation factor	DEG_OG_edgeR.tsv strict full-module filter	K02881	map03010	Ribosome	MULTISPECIES: 50S ribosomal protein L18	rplR	rplR	MULTISPECIES: 50S ribosomal protein L18;50S ribosomal protein L18	1	single	OG in 1 strain
D55_vs_D0	Sphingopyxis	Translation / ribosome	OG0000769	rplF	Up	1.58427099350104	4.41439535027739e-13	3.64299091027942e-12	4	strict translation/ribosome: ribosomal structural protein or core translation factor	DEG_OG_edgeR.tsv strict full-module filter	K02933	map03010	Ribosome	MULTISPECIES: 50S ribosomal protein L6	rplF	rplF	MULTISPECIES: 50S ribosomal protein L6;50S ribosomal protein L6	1	single	OG in 1 strain
D55_vs_D0	Aequorivita	Translation / ribosome	OG0000770	rpsH	Up	1.60187161501229	1.08559451520157e-07	2.73135580024715e-06	4	strict translation/ribosome: ribosomal structural protein or core translation factor	DEG_OG_edgeR.tsv strict full-module filter	K02994	map03010	Ribosome	30S ribosomal protein S8	rpsH	rpsH	MULTISPECIES: 30S ribosomal protein S8;30S ribosomal protein S8	3	shared	OG in >=2 strains
D55_vs_D0	Psychrobacter	Translation / ribosome	OG0000770	rpsH	Up	1.19494837313765	3.9412017130914e-06	3.16955590400192e-05	4	strict translation/ribosome: ribosomal structural protein or core translation factor	DEG_OG_edgeR.tsv strict full-module filter	K02994	map03010	Ribosome	30S ribosomal protein S8	rpsH	rpsH	MULTISPECIES: 30S ribosomal protein S8;30S ribosomal protein S8	3	shared	OG in >=2 strains
D55_vs_D0	Sphingopyxis	Translation / ribosome	OG0000770	rpsH	Up	1.32371771795658	1.50866392534716e-11	7.70361516880393e-11	4	strict translation/ribosome: ribosomal structural protein or core translation factor	DEG_OG_edgeR.tsv strict full-module filter	K02994	map03010	Ribosome	30S ribosomal protein S8	rpsH	rpsH	MULTISPECIES: 30S ribosomal protein S8;30S ribosomal protein S8	3	shared	OG in >=2 strains
D55_vs_D0	Psychrobacter	Translation / ribosome	OG0000771	rpsN	Up	1.1823193330521	8.31684914524485e-05	0.0003579759294065	4	strict translation/ribosome: ribosomal structural protein or core translation factor	DEG_OG_edgeR.tsv strict full-module filter	K02954	map03010	Ribosome	MULTISPECIES: 30S ribosomal protein S14	rpsN	rpsN	MULTISPECIES: 30S ribosomal protein S14;30S ribosomal protein S14	2	shared	OG in >=2 strains
D55_vs_D0	Sphingopyxis	Translation / ribosome	OG0000771	rpsN	Up	1.35458532142951	3.01545294904741e-13	2.64905920362552e-12	4	strict translation/ribosome: ribosomal structural protein or core translation factor	DEG_OG_edgeR.tsv strict full-module filter	K02954	map03010	Ribosome	MULTISPECIES: 30S ribosomal protein S14	rpsN	rpsN	MULTISPECIES: 30S ribosomal protein S14;30S ribosomal protein S14	2	shared	OG in >=2 strains
D55_vs_D0	Sphingopyxis	Translation / ribosome	OG0000772	rplE	Up	1.64660833961422	4.1952466925388e-13	3.4797122312733e-12	4	strict translation/ribosome: ribosomal structural protein or core translation factor	DEG_OG_edgeR.tsv strict full-module filter	K02931	map03010	Ribosome	50S ribosomal protein L5	rplE	rplE	MULTISPECIES: 50S ribosomal protein L5;LSU ribosomal protein L5p (L11e);50S ribosomal protein L5	1	single	OG in 1 strain
D55_vs_D0	Halomonas	Translation / ribosome	OG0000773	rplX	Up	1.02002473741854	4.69399012946846e-06	2.03811592149978e-05	4	strict translation/ribosome: ribosomal structural protein or core translation factor	DEG_OG_edgeR.tsv strict full-module filter	K02895	map03010	Ribosome	MULTISPECIES: 50S ribosomal protein L24	rplX	rplX	MULTISPECIES: 50S ribosomal protein L24;50S ribosomal protein L24	2	shared	OG in >=2 strains
D55_vs_D0	Sphingopyxis	Translation / ribosome	OG0000773	rplX	Up	1.23695498302976	4.00278916395121e-12	2.37838454323501e-11	4	strict translation/ribosome: ribosomal structural protein or core translation factor	DEG_OG_edgeR.tsv strict full-module filter	K02895	map03010	Ribosome	MULTISPECIES: 50S ribosomal protein L24	rplX	rplX	MULTISPECIES: 50S ribosomal protein L24;50S ribosomal protein L24	2	shared	OG in >=2 strains
D55_vs_D0	Sphingopyxis	Translation / ribosome	OG0000774	rplN	Up	1.40625758252871	6.46065465512145e-13	4.88736560484651e-12	4	strict translation/ribosome: ribosomal structural protein or core translation factor	DEG_OG_edgeR.tsv strict full-module filter	K02874	map03010	Ribosome	MULTISPECIES: 50S ribosomal protein L14	rplN	rplN	MULTISPECIES: 50S ribosomal protein L14	1	single	OG in 1 strain
D55_vs_D0	Psychrobacter	Translation / ribosome	OG0000775	rpsQ	Up	1.86123853228094	7.57006997672105e-06	5.23396693413111e-05	4	strict translation/ribosome: ribosomal structural protein or core translation factor	DEG_OG_edgeR.tsv strict full-module filter	K02961	map03010	Ribosome	MULTISPECIES: 30S ribosomal protein S17	rpsQ	rpsQ	MULTISPECIES: 30S ribosomal protein S17;30S ribosomal protein S17	2	shared	OG in >=2 strains
D55_vs_D0	Sphingopyxis	Translation / ribosome	OG0000775	rpsQ	Up	1.36828075086961	9.62004575039936e-13	6.83441511137068e-12	4	strict translation/ribosome: ribosomal structural protein or core translation factor	DEG_OG_edgeR.tsv strict full-module filter	K02961	map03010	Ribosome	MULTISPECIES: 30S ribosomal protein S17	rpsQ	rpsQ	MULTISPECIES: 30S ribosomal protein S17;30S ribosomal protein S17	2	shared	OG in >=2 strains
D55_vs_D0	Psychrobacter	Translation / ribosome	OG0000776	rplP	Up	1.44535844586273	6.92347435458918e-05	0.0003111490827591	4	strict translation/ribosome: ribosomal structural protein or core translation factor	DEG_OG_edgeR.tsv strict full-module filter	K02878	map03010	Ribosome	50S ribosomal protein L16	rplP	rplP	MULTISPECIES: 50S ribosomal protein L16;50S ribosomal protein L16	2	shared	OG in >=2 strains
D55_vs_D0	Sphingopyxis	Translation / ribosome	OG0000776	rplP	Up	1.61680014399759	8.33435364442932e-12	4.55462670735703e-11	4	strict translation/ribosome: ribosomal structural protein or core translation factor	DEG_OG_edgeR.tsv strict full-module filter	K02878	map03010	Ribosome	50S ribosomal protein L16	rplP	rplP	MULTISPECIES: 50S ribosomal protein L16;50S ribosomal protein L16	2	shared	OG in >=2 strains
D55_vs_D0	Psychrobacter	Translation / ribosome	OG0000777	rpsC	Up	1.28632064318049	4.45584794223086e-05	0.0002239649886752	4	strict translation/ribosome: ribosomal structural protein or core translation factor	DEG_OG_edgeR.tsv strict full-module filter	K02982	map03010	Ribosome	MULTISPECIES: 30S ribosomal protein S3	rpsC	rpsC	MULTISPECIES: 30S ribosomal protein S3	2	shared	OG in >=2 strains
D55_vs_D0	Sphingopyxis	Translation / ribosome	OG0000777	rpsC	Up	2.31303640223519	4.28625026856952e-16	1.07749737520655e-14	4	strict translation/ribosome: ribosomal structural protein or core translation factor	DEG_OG_edgeR.tsv strict full-module filter	K02982	map03010	Ribosome	MULTISPECIES: 30S ribosomal protein S3	rpsC	rpsC	MULTISPECIES: 30S ribosomal protein S3	2	shared	OG in >=2 strains
D55_vs_D0	Psychrobacter	Translation / ribosome	OG0000778	rplV	Up	1.45571563321644	1.28922603576791e-05	7.84835610618872e-05	4	strict translation/ribosome: ribosomal structural protein or core translation factor	DEG_OG_edgeR.tsv strict full-module filter	K02890	map03010	Ribosome	50S ribosomal protein L22	rplV	rplV	MULTISPECIES: 50S ribosomal protein L22;50S ribosomal protein L22	2	shared	OG in >=2 strains
D55_vs_D0	Sphingopyxis	Translation / ribosome	OG0000778	rplV	Up	2.19796197518215	1.53346623005323e-15	2.98295692846069e-14	4	strict translation/ribosome: ribosomal structural protein or core translation factor	DEG_OG_edgeR.tsv strict full-module filter	K02890	map03010	Ribosome	50S ribosomal protein L22	rplV	rplV	MULTISPECIES: 50S ribosomal protein L22;50S ribosomal protein L22	2	shared	OG in >=2 strains
D55_vs_D0	Aequorivita	Translation / ribosome	OG0000779	rpsS	Up	1.12440947714024	0.0003060222980305	0.0012705480228461	4	strict translation/ribosome: ribosomal structural protein or core translation factor	DEG_OG_edgeR.tsv strict full-module filter	K02965	map03010	Ribosome	MULTISPECIES: 30S ribosomal protein S19	rpsS	rpsS	MULTISPECIES: 30S ribosomal protein S19	3	shared	OG in >=2 strains
D55_vs_D0	Psychrobacter	Translation / ribosome	OG0000779	rpsS	Up	1.18871483042237	4.71817343081946e-05	0.0002333129126955	4	strict translation/ribosome: ribosomal structural protein or core translation factor	DEG_OG_edgeR.tsv strict full-module filter	K02965	map03010	Ribosome	MULTISPECIES: 30S ribosomal protein S19	rpsS	rpsS	MULTISPECIES: 30S ribosomal protein S19	3	shared	OG in >=2 strains
D55_vs_D0	Sphingopyxis	Translation / ribosome	OG0000779	rpsS	Up	1.69008372117977	7.335296010999e-14	7.93766469004792e-13	4	strict translation/ribosome: ribosomal structural protein or core translation factor	DEG_OG_edgeR.tsv strict full-module filter	K02965	map03010	Ribosome	MULTISPECIES: 30S ribosomal protein S19	rpsS	rpsS	MULTISPECIES: 30S ribosomal protein S19	3	shared	OG in >=2 strains
D55_vs_D0	Sphingopyxis	Translation / ribosome	OG0000780	rplB	Up	2.39638259301657	6.06058778167392e-16	1.45632359341988e-14	4	strict translation/ribosome: ribosomal structural protein or core translation factor	DEG_OG_edgeR.tsv strict full-module filter	K02886	map03010	Ribosome	MULTISPECIES: 50S ribosomal protein L2	rplB	rplB	MULTISPECIES: 50S ribosomal protein L2;50S ribosomal protein L2	1	single	OG in 1 strain
D55_vs_D0	Aequorivita	Translation / ribosome	OG0000781	rplW	Up	1.37437302979817	1.40212849221316e-07	3.14978150572171e-06	4	strict translation/ribosome: ribosomal structural protein or core translation factor	DEG_OG_edgeR.tsv strict full-module filter	K02892	map03010	Ribosome	MULTISPECIES: 50S ribosomal protein L23	rplW	rplW	MULTISPECIES: 50S ribosomal protein L23;50S ribosomal protein L23	2	shared	OG in >=2 strains
D55_vs_D0	Sphingopyxis	Translation / ribosome	OG0000781	rplW	Up	2.49330131478719	3.88039519350049e-15	6.3405657461798e-14	4	strict translation/ribosome: ribosomal structural protein or core translation factor	DEG_OG_edgeR.tsv strict full-module filter	K02892	map03010	Ribosome	MULTISPECIES: 50S ribosomal protein L23	rplW	rplW	MULTISPECIES: 50S ribosomal protein L23;50S ribosomal protein L23	2	shared	OG in >=2 strains
D55_vs_D0	Aequorivita	Translation / ribosome	OG0000782	rplD	Up	1.62703163108833	3.73174544807116e-06	3.52972614561918e-05	4	strict translation/ribosome: ribosomal structural protein or core translation factor	DEG_OG_edgeR.tsv strict full-module filter	K02926	map03010	Ribosome	50S ribosomal protein L4	rplD	rplD	MULTISPECIES: 50S ribosomal protein L4;50S ribosomal protein L4	2	shared	OG in >=2 strains
D55_vs_D0	Sphingopyxis	Translation / ribosome	OG0000782	rplD	Up	3.32008058577406	2.58983741843723e-17	1.41059811390881e-15	4	strict translation/ribosome: ribosomal structural protein or core translation factor	DEG_OG_edgeR.tsv strict full-module filter	K02926	map03010	Ribosome	50S ribosomal protein L4	rplD	rplD	MULTISPECIES: 50S ribosomal protein L4;50S ribosomal protein L4	2	shared	OG in >=2 strains
D55_vs_D0	Aequorivita	Translation / ribosome	OG0000783	rplC	Up	1.20614065564109	0.001550759221065	0.0047698168706596	4	strict translation/ribosome: ribosomal structural protein or core translation factor	DEG_OG_edgeR.tsv strict full-module filter	K02906	map03010	Ribosome	50S ribosomal protein L3	rplC	rplC	MULTISPECIES: 50S ribosomal protein L3;50S ribosomal protein L3	2	shared	OG in >=2 strains
D55_vs_D0	Sphingopyxis	Translation / ribosome	OG0000783	rplC	Up	3.27011145504332	1.11932513638467e-17	8.60436181023792e-16	4	strict translation/ribosome: ribosomal structural protein or core translation factor	DEG_OG_edgeR.tsv strict full-module filter	K02906	map03010	Ribosome	50S ribosomal protein L3	rplC	rplC	MULTISPECIES: 50S ribosomal protein L3;50S ribosomal protein L3	2	shared	OG in >=2 strains
D55_vs_D0	Aequorivita	Translation / ribosome	OG0000784	rpsJ	Up	1.37826340639039	2.97438785812827e-06	2.92326556681669e-05	4	strict translation/ribosome: ribosomal structural protein or core translation factor	DEG_OG_edgeR.tsv strict full-module filter	K02946	map03010	Ribosome	MULTISPECIES: 30S ribosomal protein S10	rpsJ	rpsJ	MULTISPECIES: 30S ribosomal protein S10	2	shared	OG in >=2 strains
D55_vs_D0	Sphingopyxis	Translation / ribosome	OG0000784	rpsJ	Up	1.43593775873562	2.76969115836079e-08	7.18361167105005e-08	4	strict translation/ribosome: ribosomal structural protein or core translation factor	DEG_OG_edgeR.tsv strict full-module filter	K02946	map03010	Ribosome	MULTISPECIES: 30S ribosomal protein S10	rpsJ	rpsJ	MULTISPECIES: 30S ribosomal protein S10	2	shared	OG in >=2 strains
D55_vs_D0	Sphingopyxis	Translation / ribosome	OG0000785	rpsG	Up	2.36638922266572	1.87179675756297e-14	2.37323755735205e-13	4	strict translation/ribosome: ribosomal structural protein or core translation factor	DEG_OG_edgeR.tsv strict full-module filter	K02992	map03010	Ribosome	MULTISPECIES: 30S ribosomal protein S7	rpsG	rpsG	MULTISPECIES: 30S ribosomal protein S7;30S ribosomal protein S7	1	single	OG in 1 strain
D55_vs_D0	Sphingopyxis	Translation / ribosome	OG0000786	rpsL	Up	1.87537418439898	2.4047312609015e-12	1.540914070711e-11	4	strict translation/ribosome: ribosomal structural protein or core translation factor	DEG_OG_edgeR.tsv strict full-module filter	K02950	map03010	Ribosome	MULTISPECIES: 30S ribosomal protein S12	rpsL	rpsL	MULTISPECIES: 30S ribosomal protein S12	1	single	OG in 1 strain
D55_vs_D0	Aequorivita	Translation / ribosome	OG0000824	rpmA	Up	1.20795779847943	1.82482541575201e-06	1.96207724189404e-05	4	strict translation/ribosome: ribosomal structural protein or core translation factor	DEG_OG_edgeR.tsv strict full-module filter	K02899	map03010	Ribosome	MULTISPECIES: 50S ribosomal protein L27	rpmA	rpmA	MULTISPECIES: 50S ribosomal protein L27;50S ribosomal protein L27	2	shared	OG in >=2 strains
D55_vs_D0	Sphingopyxis	Translation / ribosome	OG0000824	rpmA	Up	2.82531588697511	4.08062278518058e-13	3.4193526312744e-12	4	strict translation/ribosome: ribosomal structural protein or core translation factor	DEG_OG_edgeR.tsv strict full-module filter	K02899	map03010	Ribosome	MULTISPECIES: 50S ribosomal protein L27	rpmA	rpmA	MULTISPECIES: 50S ribosomal protein L27;50S ribosomal protein L27	2	shared	OG in >=2 strains
D55_vs_D0	Sphingopyxis	Translation / ribosome	OG0000825	rplU	Up	2.76417468271112	1.23355430804836e-14	1.66580804905043e-13	4	strict translation/ribosome: ribosomal structural protein or core translation factor	DEG_OG_edgeR.tsv strict full-module filter	K02888	map03010	Ribosome	50S ribosomal protein L21	rplU	rplU	MULTISPECIES: 50S ribosomal protein L21;50S ribosomal protein L21	1	single	OG in 1 strain
D55_vs_D0	Aequorivita	Translation / ribosome	OG0000847	rpsP	Up	1.72072256456387	7.17205218176701e-09	3.92280071507083e-07	4	strict translation/ribosome: ribosomal structural protein or core translation factor	DEG_OG_edgeR.tsv strict full-module filter	K02959	map03010	Ribosome	30S ribosomal protein S16	rpsP	rpsP	MULTISPECIES: 30S ribosomal protein S16;30S ribosomal protein S16	2	shared	OG in >=2 strains
D55_vs_D0	Sphingopyxis	Translation / ribosome	OG0000847	rpsP	Up	2.30516244885707	1.95538136866814e-15	3.63078767773153e-14	4	strict translation/ribosome: ribosomal structural protein or core translation factor	DEG_OG_edgeR.tsv strict full-module filter	K02959	map03010	Ribosome	30S ribosomal protein S16	rpsP	rpsP	MULTISPECIES: 30S ribosomal protein S16;30S ribosomal protein S16	2	shared	OG in >=2 strains
D55_vs_D0	Psychrobacter	Translation / ribosome	OG0000866	rplL	Up	1.37312668400834	1.04815219902501e-05	6.64554589257353e-05	4	strict translation/ribosome: ribosomal structural protein or core translation factor	DEG_OG_edgeR.tsv strict full-module filter	K02935	map03010	Ribosome	MULTISPECIES: 50S ribosomal protein L7/L12	rplL	rplL	MULTISPECIES: 50S ribosomal protein L7/L12;50S ribosomal protein L7/L12	2	shared	OG in >=2 strains
D55_vs_D0	Sphingopyxis	Translation / ribosome	OG0000866	rplL	Up	3.15037713001214	1.02866830696189e-14	1.43661881502199e-13	4	strict translation/ribosome: ribosomal structural protein or core translation factor	DEG_OG_edgeR.tsv strict full-module filter	K02935	map03010	Ribosome	MULTISPECIES: 50S ribosomal protein L7/L12	rplL	rplL	MULTISPECIES: 50S ribosomal protein L7/L12;50S ribosomal protein L7/L12	2	shared	OG in >=2 strains
D55_vs_D0	Aequorivita	Translation / ribosome	OG0000867	rplJ	Up	1.32170710271167	1.61402339219852e-07	3.33956484385186e-06	4	strict translation/ribosome: ribosomal structural protein or core translation factor	DEG_OG_edgeR.tsv strict full-module filter	K02864	map03010	Ribosome	50S ribosomal protein L10	rplJ	rplJ	MULTISPECIES: 50S ribosomal protein L10;50S ribosomal protein L10	3	shared	OG in >=2 strains
